Municipality,SWE
Vevelstad,"[1332.5999755859375, 1166.4000244140625, 1237.5, 1446.5999755859375, 1640.4000244140625, 887.2000122070312, 1724.800048828125, 1897.0999755859375, 1331.2000732421875, 1091.2000732421875, 1423.300048828125, 1314.5999755859375, 2450.10009765625, 2004.2000732421875, 1687.0999755859375, 1993.0999755859375, 1317.9000244140625, 1229.800048828125, 1911.9000244140625, 1584.0, 2158.699951171875, 1541.5, 1618.7000732421875, 2752.699951171875, 1394.2000732421875, 1170.7000732421875, 1722.300048828125, 1242.800048828125]"
Værøy,"[87.80000305175781, 150.0, 119.0999984741211, 45.29999923706055, 123.5, 258.5, 137.1999969482422, 330.8000183105469, 89.0999984741211, 121.20000457763672, 219.8000030517578, 31.5, 246.40000915527344, 234.6999969482422, 208.3000030517578, 418.5, 136.1999969482422, 198.10000610351562, 397.3000183105469, 94.0999984741211, 208.3000030517578, 136.40000915527344, 104.0, 113.0, 166.3000030517578, 346.8000183105469, 191.90000915527344, 95.9000015258789]"
Vågan,"[1324.5, 1278.9000244140625, 1458.5999755859375, 1302.0, 1293.0999755859375, 769.2000122070312, 1572.800048828125, 1313.4000244140625, 1077.4000244140625, 1154.9000244140625, 1224.0999755859375, 1125.0, 1966.5999755859375, 1362.2000732421875, 1133.800048828125, 1442.800048828125, 835.2000122070312, 943.1000366210938, 1222.0999755859375, 1058.5, 1580.300048828125, 1522.800048828125, 1276.300048828125, 1642.2000732421875, 1130.0999755859375, 1057.7000732421875, 1076.4000244140625, 1091.0999755859375]"
Øksnes,"[266.8000183105469, 444.3999938964844, 462.70001220703125, 173.0, 470.1000061035156, 430.70001220703125, 248.5, 679.4000244140625, 285.70001220703125, 327.8000183105469, 311.5, 102.80000305175781, 264.1000061035156, 244.0, 238.0, 435.8999938964844, 308.70001220703125, 375.8999938964844, 325.8999938964844, 237.10000610351562, 720.2000122070312, 271.0, 234.8000030517578, 367.3000183105469, 259.3000183105469, 535.7999877929688, 226.10000610351562, 391.3999938964844]"
Balsfjord,"[193.40000915527344, 246.60000610351562, 392.8999938964844, 248.10000610351562, 611.0, 141.5, 162.5, 253.60000610351562, 119.9000015258789, 265.8000183105469, 592.6000366210938, 216.8000030517578, 308.70001220703125, 333.3999938964844, 236.90000915527344, 353.3000183105469, 214.3000030517578, 404.5, 259.6000061035156, 198.60000610351562, 446.70001220703125, 212.0, 319.1000061035156, 389.20001220703125, 169.5, 268.5, 255.0, 368.5]"
Bardu,"[304.70001220703125, 315.3000183105469, 524.2999877929688, 240.6999969482422, 640.2000122070312, 253.5, 252.8000030517578, 390.70001220703125, 163.60000610351562, 393.6000061035156, 528.9000244140625, 286.8000183105469, 468.20001220703125, 334.3999938964844, 292.8999938964844, 496.8000183105469, 289.20001220703125, 401.5, 364.6000061035156, 241.3000030517578, 510.70001220703125, 282.3000183105469, 449.3000183105469, 511.0, 237.1999969482422, 320.20001220703125, 328.8000183105469, 419.20001220703125]"
Dyrøy,"[342.1000061035156, 389.70001220703125, 650.7000122070312, 244.3000030517578, 523.9000244140625, 142.8000030517578, 246.90000915527344, 435.70001220703125, 186.60000610351562, 350.0, 627.9000244140625, 268.6000061035156, 367.3000183105469, 427.70001220703125, 335.8999938964844, 532.2000122070312, 323.70001220703125, 456.1000061035156, 365.3999938964844, 287.70001220703125, 583.9000244140625, 291.5, 366.70001220703125, 475.20001220703125, 262.70001220703125, 335.70001220703125, 308.20001220703125, 558.7000122070312]"
Gáivuotna - Kåfjord - Kaivuono,"[684.7999877929688, 558.0, 830.7999877929688, 755.7999877929688, 839.9000244140625, 463.20001220703125, 594.9000244140625, 775.2000122070312, 403.8000183105469, 319.20001220703125, 737.5, 528.2999877929688, 731.7999877929688, 675.6000366210938, 506.3000183105469, 802.1000366210938, 532.2999877929688, 663.5, 529.2000122070312, 362.0, 681.7999877929688, 438.20001220703125, 560.0, 714.5, 345.6000061035156, 578.1000366210938, 521.1000366210938, 606.0]"
Gratangen,"[833.0, 700.1000366210938, 1261.7000732421875, 1019.4000244140625, 958.9000244140625, 513.6000366210938, 765.9000244140625, 777.2999877929688, 532.7999877929688, 568.2999877929688, 966.4000244140625, 770.6000366210938, 1155.0, 910.6000366210938, 604.0, 995.4000244140625, 589.4000244140625, 682.0, 818.1000366210938, 597.0, 893.2999877929688, 835.9000244140625, 769.0, 1039.0999755859375, 492.3999938964844, 918.4000244140625, 658.7000122070312, 700.0]"
Harstad - Hárstták,"[232.10000610351562, 313.8000183105469, 552.9000244140625, 196.40000915527344, 603.0, 299.8999938964844, 199.3000030517578, 583.5, 213.3000030517578, 202.10000610351562, 315.3000183105469, 123.70000457763672, 253.60000610351562, 255.1999969482422, 287.6000061035156, 419.8999938964844, 260.3999938964844, 308.3000183105469, 320.5, 246.0, 578.0, 194.6999969482422, 240.10000610351562, 367.3000183105469, 125.80000305175781, 355.5, 249.3000030517578, 365.70001220703125]"
Ibestad,"[434.5, 359.1000061035156, 561.7000122070312, 327.0, 592.7000122070312, 216.3000030517578, 401.8000183105469, 492.8000183105469, 253.0, 374.6000061035156, 776.2000122070312, 413.70001220703125, 617.6000366210938, 517.2000122070312, 335.20001220703125, 627.7000122070312, 390.8999938964844, 441.6000061035156, 499.6000061035156, 284.20001220703125, 596.5, 383.70001220703125, 401.6000061035156, 551.1000366210938, 243.5, 405.0, 312.3000183105469, 523.7999877929688]"
Karlsøy,"[291.3999938964844, 500.0, 687.2999877929688, 370.1000061035156, 579.2000122070312, 429.8999938964844, 180.5, 427.20001220703125, 214.8000030517578, 287.8999938964844, 382.0, 93.0, 225.10000610351562, 245.40000915527344, 397.8000183105469, 569.9000244140625, 373.6000061035156, 707.0, 184.1999969482422, 408.70001220703125, 870.7999877929688, 265.8000183105469, 262.70001220703125, 331.0, 186.60000610351562, 402.8999938964844, 296.20001220703125, 411.3999938964844]"
Kvæfjord,"[671.4000244140625, 704.7000122070312, 917.9000244140625, 360.1000061035156, 785.7999877929688, 373.8000183105469, 314.3000183105469, 592.5, 275.5, 342.3000183105469, 536.2999877929688, 417.8000183105469, 469.6000061035156, 498.0, 341.8999938964844, 572.9000244140625, 426.6000061035156, 434.8999938964844, 400.5, 333.3999938964844, 659.5, 271.6000061035156, 375.5, 494.3000183105469, 236.10000610351562, 401.5, 303.1000061035156, 533.7000122070312]"
Kvænangen,"[579.2000122070312, 416.6000061035156, 886.4000244140625, 592.0, 747.7999877929688, 249.8000030517578, 234.60000610351562, 449.8999938964844, 186.8000030517578, 284.0, 790.4000244140625, 330.6000061035156, 317.3000183105469, 323.8000183105469, 265.1000061035156, 328.3999938964844, 238.60000610351562, 531.6000366210938, 323.1000061035156, 251.3000030517578, 482.3999938964844, 298.5, 346.0, 441.3999938964844, 261.3999938964844, 160.6999969482422, 282.20001220703125, 462.3000183105469]"
Loabák - Lavangen,"[462.20001220703125, 407.8000183105469, 631.7999877929688, 346.1000061035156, 544.5, 180.90000915527344, 301.8999938964844, 377.6000061035156, 142.1999969482422, 291.3000183105469, 676.7999877929688, 331.20001220703125, 487.3999938964844, 399.8999938964844, 289.6000061035156, 531.4000244140625, 331.70001220703125, 365.8999938964844, 408.8000183105469, 228.1999969482422, 449.1000061035156, 363.1000061035156, 356.20001220703125, 447.3999938964844, 190.40000915527344, 295.0, 414.6000061035156, 602.6000366210938]"
Lenvik,"[617.5, 605.0, 927.2000122070312, 529.6000366210938, 753.6000366210938, 390.8000183105469, 505.8999938964844, 626.6000366210938, 312.20001220703125, 422.1000061035156, 787.2000122070312, 567.7999877929688, 780.2000122070312, 617.5, 516.6000366210938, 808.2000122070312, 568.5, 671.2000122070312, 523.4000244140625, 295.20001220703125, 813.6000366210938, 594.7000122070312, 498.5, 613.2999877929688, 285.0, 531.4000244140625, 472.3000183105469, 743.5]"
Lyngen,"[552.2000122070312, 488.70001220703125, 748.7999877929688, 562.2000122070312, 1033.7000732421875, 405.0, 372.3999938964844, 627.6000366210938, 274.20001220703125, 424.8000183105469, 993.9000244140625, 600.7000122070312, 582.9000244140625, 650.6000366210938, 527.2000122070312, 834.9000244140625, 439.3999938964844, 708.2000122070312, 423.3999938964844, 411.1000061035156, 748.5, 410.70001220703125, 500.8999938964844, 607.0, 307.5, 492.3999938964844, 510.6000061035156, 555.1000366210938]"
Målselv,"[203.6999969482422, 279.6000061035156, 526.0, 205.3000030517578, 552.1000366210938, 162.60000610351562, 153.60000610351562, 318.1000061035156, 136.1999969482422, 292.3999938964844, 491.6000061035156, 257.6000061035156, 315.6000061035156, 341.8000183105469, 274.70001220703125, 438.5, 273.3999938964844, 376.1000061035156, 349.70001220703125, 222.6999969482422, 548.7999877929688, 276.1000061035156, 469.20001220703125, 580.1000366210938, 199.0, 223.3000030517578, 246.8000030517578, 419.0]"
Nordreisa - Ráisa - Raisi,"[325.8999938964844, 320.70001220703125, 585.1000366210938, 377.8999938964844, 572.7999877929688, 400.3999938964844, 212.1999969482422, 341.0, 169.8000030517578, 294.70001220703125, 488.20001220703125, 309.0, 274.6000061035156, 380.6000061035156, 331.70001220703125, 488.20001220703125, 461.6000061035156, 508.1000061035156, 215.90000915527344, 271.0, 546.4000244140625, 268.0, 349.8000183105469, 425.5, 224.8000030517578, 365.3999938964844, 354.8999938964844, 520.6000366210938]"
Salangen,"[524.7000122070312, 562.4000244140625, 851.7000122070312, 534.5, 654.5, 214.0, 528.1000366210938, 554.5, 243.8000030517578, 421.3999938964844, 808.6000366210938, 471.70001220703125, 638.2999877929688, 480.1000061035156, 452.0, 633.9000244140625, 384.20001220703125, 475.1000061035156, 515.7000122070312, 352.6000061035156, 672.6000366210938, 506.5, 444.8999938964844, 606.6000366210938, 329.5, 387.8999938964844, 490.70001220703125, 599.2000122070312]"
Skjervøy,"[856.6000366210938, 864.9000244140625, 1155.5, 1218.5999755859375, 1184.5999755859375, 773.9000244140625, 826.7000122070312, 883.7999877929688, 833.1000366210938, 614.5, 824.2000122070312, 789.9000244140625, 805.4000244140625, 806.7000122070312, 876.7999877929688, 1070.5, 1099.800048828125, 1028.5, 890.0, 813.6000366210938, 1164.2000732421875, 981.1000366210938, 956.9000244140625, 1014.0, 844.5, 1408.4000244140625, 1014.7000122070312, 947.9000244140625]"
Storfjord - Omasvuotna - Omasvuono,"[379.70001220703125, 390.5, 666.2999877929688, 561.2999877929688, 551.0, 191.6999969482422, 366.70001220703125, 397.6000061035156, 206.8000030517578, 246.10000610351562, 542.7999877929688, 373.3999938964844, 586.7999877929688, 456.8000183105469, 394.3000183105469, 450.0, 282.20001220703125, 475.1000061035156, 254.10000610351562, 298.3000183105469, 640.7000122070312, 369.5, 395.8000183105469, 481.3999938964844, 277.8000183105469, 386.0, 370.8999938964844, 483.70001220703125]"
Sørreisa,"[283.70001220703125, 320.8000183105469, 642.7999877929688, 211.0, 534.0, 170.5, 173.3000030517578, 358.8999938964844, 131.10000610351562, 249.40000915527344, 502.20001220703125, 240.6999969482422, 344.70001220703125, 360.8000183105469, 309.8000183105469, 469.6000061035156, 255.1999969482422, 432.5, 330.8000183105469, 232.60000610351562, 565.2999877929688, 262.3000183105469, 383.8000183105469, 481.6000061035156, 214.10000610351562, 277.0, 282.5, 496.70001220703125]"
Senja,"[754.6000366210938, 855.5, 1171.5, 985.1000366210938, 934.2000122070312, 392.3000183105469, 801.4000244140625, 849.1000366210938, 601.0, 609.5, 1021.6000366210938, 741.0, 1064.5999755859375, 981.6000366210938, 806.2999877929688, 964.2999877929688, 717.2999877929688, 842.7000122070312, 717.4000244140625, 564.6000366210938, 1063.4000244140625, 831.0, 744.7000122070312, 852.7999877929688, 549.6000366210938, 739.1000366210938, 651.7999877929688, 837.4000244140625]"
Tranøy,"[443.8999938964844, 575.7000122070312, 781.7000122070312, 354.20001220703125, 641.9000244140625, 206.8000030517578, 375.0, 574.5, 303.6000061035156, 466.8999938964844, 856.5, 362.3000183105469, 505.8000183105469, 632.1000366210938, 429.70001220703125, 762.2999877929688, 481.8999938964844, 648.4000244140625, 453.3999938964844, 409.20001220703125, 833.6000366210938, 443.20001220703125, 458.8999938964844, 601.1000366210938, 425.8000183105469, 533.9000244140625, 346.3000183105469, 693.1000366210938]"
Tromsø,"[419.0, 507.20001220703125, 673.9000244140625, 368.3000183105469, 558.5, 238.6999969482422, 158.6999969482422, 528.2999877929688, 158.8000030517578, 298.0, 598.5, 244.5, 368.6000061035156, 402.5, 461.1000061035156, 693.9000244140625, 372.8000183105469, 712.7000122070312, 330.20001220703125, 410.3999938964844, 855.2999877929688, 396.8999938964844, 450.8999938964844, 580.6000366210938, 388.5, 495.6000061035156, 342.6000061035156, 620.4000244140625]"
Alta,"[315.20001220703125, 301.0, 388.8999938964844, 335.3000183105469, 298.1000061035156, 169.40000915527344, 133.1999969482422, 352.5, 78.80000305175781, 167.0, 558.2000122070312, 100.5999984741211, 179.1999969482422, 159.8000030517578, 162.40000915527344, 232.6999969482422, 181.8000030517578, 302.70001220703125, 290.20001220703125, 197.1999969482422, 313.20001220703125, 231.0, 247.6999969482422, 305.8000183105469, 115.30000305175781, 215.60000610351562, 264.70001220703125, 329.5]"
Berlevåg,"[302.0, 326.5, 496.3999938964844, 321.3999938964844, 225.6999969482422, 352.5, 126.5999984741211, 325.1000061035156, 281.3000183105469, 196.8000030517578, 338.8999938964844, 231.40000915527344, 276.20001220703125, 361.70001220703125, 113.30000305175781, 199.40000915527344, 171.6999969482422, 310.8999938964844, 143.6999969482422, 121.4000015258789, 274.8999938964844, 310.3999938964844, 351.5, 400.20001220703125, 146.0, 287.8000183105469, 252.5, 262.0]"
Båtsfjord,"[385.8000183105469, 437.70001220703125, 613.7000122070312, 432.8000183105469, 329.3000183105469, 548.5, 180.10000610351562, 491.20001220703125, 439.3000183105469, 274.70001220703125, 443.8999938964844, 286.70001220703125, 289.1000061035156, 415.20001220703125, 281.70001220703125, 341.3000183105469, 370.3000183105469, 485.8999938964844, 331.6000061035156, 274.0, 599.1000366210938, 492.8000183105469, 460.8000183105469, 687.2999877929688, 338.20001220703125, 385.3000183105469, 396.1000061035156, 424.3999938964844]"
Deatnu - Tana,"[184.6999969482422, 148.0, 186.0, 155.1999969482422, 229.10000610351562, 185.0, 146.8000030517578, 194.90000915527344, 205.5, 172.1999969482422, 154.1999969482422, 80.0, 161.1999969482422, 208.6999969482422, 94.4000015258789, 156.0, 167.60000610351562, 210.10000610351562, 184.5, 138.6999969482422, 174.1999969482422, 130.3000030517578, 223.10000610351562, 158.90000915527344, 94.20000457763672, 213.10000610351562, 150.0, 174.10000610351562]"
Gamvik,"[282.5, 324.5, 404.0, 328.0, 303.1000061035156, 366.1000061035156, 160.5, 350.0, 325.3000183105469, 229.60000610351562, 304.0, 169.8000030517578, 291.5, 402.20001220703125, 157.0, 312.3999938964844, 263.20001220703125, 404.1000061035156, 264.8999938964844, 230.6999969482422, 315.3000183105469, 323.6000061035156, 330.20001220703125, 369.3000183105469, 217.5, 341.5, 292.20001220703125, 256.3999938964844]"
Guovdageaidnu - Kautokeino,"[84.5, 86.80000305175781, 83.20000457763672, 69.9000015258789, 74.0999984741211, 85.70000457763672, 116.80000305175781, 89.70000457763672, 63.29999923706055, 59.400001525878906, 141.6999969482422, 88.30000305175781, 132.10000610351562, 137.1999969482422, 75.5, 91.9000015258789, 147.90000915527344, 121.0999984741211, 104.5, 155.90000915527344, 81.70000457763672, 65.80000305175781, 88.9000015258789, 123.9000015258789, 168.5, 114.4000015258789, 155.5, 132.60000610351562]"
Hammerfest - Hámmerfeasta,"[383.8999938964844, 437.70001220703125, 569.5, 336.6000061035156, 499.3999938964844, 369.8999938964844, 149.5, 624.1000366210938, 240.6999969482422, 424.6000061035156, 544.7000122070312, 198.8000030517578, 264.0, 346.6000061035156, 223.6999969482422, 416.0, 288.1000061035156, 572.9000244140625, 248.90000915527344, 374.6000061035156, 642.0, 402.3999938964844, 396.70001220703125, 539.5, 276.0, 395.6000061035156, 321.3000183105469, 532.9000244140625]"
Hasvik,"[596.7000122070312, 385.5, 825.1000366210938, 355.8000183105469, 767.2999877929688, 524.5, 251.3000030517578, 911.7000122070312, 319.3000183105469, 677.9000244140625, 864.5, 356.0, 386.8000183105469, 417.6000061035156, 366.6000061035156, 650.2999877929688, 400.6000061035156, 872.4000244140625, 484.70001220703125, 564.2999877929688, 958.7000122070312, 417.70001220703125, 534.2999877929688, 798.9000244140625, 625.2000122070312, 647.7999877929688, 552.9000244140625, 1087.0999755859375]"
Kárášjohka - Karasjok,"[156.40000915527344, 165.60000610351562, 137.1999969482422, 140.60000610351562, 135.3000030517578, 92.30000305175781, 149.60000610351562, 103.20000457763672, 89.20000457763672, 84.5999984741211, 110.0, 61.0, 124.0999984741211, 125.70000457763672, 58.79999923706055, 83.80000305175781, 116.5, 138.0, 74.9000015258789, 97.5, 125.30000305175781, 61.60000228881836, 121.30000305175781, 138.6999969482422, 104.9000015258789, 90.20000457763672, 79.0, 96.70000457763672]"
Kvalsund,"[341.6000061035156, 418.5, 581.9000244140625, 370.20001220703125, 510.8999938964844, 309.8999938964844, 174.8000030517578, 658.6000366210938, 185.40000915527344, 369.1000061035156, 482.0, 167.3000030517578, 278.8999938964844, 337.1000061035156, 236.5, 382.5, 306.20001220703125, 475.5, 218.90000915527344, 306.8000183105469, 547.9000244140625, 426.0, 424.8000183105469, 504.70001220703125, 249.6999969482422, 480.6000061035156, 394.0, 395.3999938964844]"
